compound_fraction_number,plate_id,section_id,site,modality_name,col,cell_name,timepoint_id,modality_target,tp_time,plate_name,row,id,cell_code,stack_name,annotation,category,phenotype,uri
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,a97a699c-b45a-4a62-8067-d243c877bdd7,8,BrightField,12,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,,,LDtest-DataGen-24h-2,H,55b555c7-7805-4218-a9dd-52a9b867e417,BOTRCI,NileRed_WGA_CFW,0,Morphology,FullGerm,file:///images/55b555c7-7805-4218-a9dd-52a9b867e417.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,3e73c327-497a-467b-9572-ecee8b18cc20,4,BrightField,2,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,,,PolyoxB-Caspo,D,75c2b8f0-e619-4c53-bf4a-85f0f090e564,BOTRCI,WGA_NileRed_CFW,0,Morphology,FullGerm,file:///images/75c2b8f0-e619-4c53-bf4a-85f0f090e564.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,c4f8111f-9e92-4e94-8bac-a5c3fbeaa1b9,6,CFW,1,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,"Glucans, Chitin",,LDtest-DataGen-24h-1,G,c7342e1d-f962-4589-80d4-73a185ed2789,BOTRCI,NileRed_WGA_CFW,3,Cell wall,CFWbright,file:///images/c7342e1d-f962-4589-80d4-73a185ed2789.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,868f820e-4d28-4b22-a877-742ae062aaf6,2,WGA,6,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,Chitin,,PolyoxB-Caspo,C,a142c396-2995-460b-8964-3325788f052a,BOTRCI,WGA_NileRed_CFW,3,Apical cell wall,ACWapex,file:///images/a142c396-2995-460b-8964-3325788f052a.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,df97a085-436d-4ae0-811e-e50ce46d4275,2,NileRed,5,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,Lipids,,LDtest-DataGen-24h-2,C,0a2af9f6-7200-473d-8f45-edbe63431083,BOTRCI,NileRed_WGA_CFW,1,Lipid,LDblur,file:///images/0a2af9f6-7200-473d-8f45-edbe63431083.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,33f74b26-b709-49e4-994c-3b49e7cba8f0,2,BrightField,11,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,,,Fenpro-Prothio-Fenhe,E,d53ae854-a5d1-48bc-aac1-2569fd006e7b,BOTRCI,WGA_NileRed_CFW,6,Morphology,GermNone,file:///images/d53ae854-a5d1-48bc-aac1-2569fd006e7b.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,9a9b0f1e-135c-48ef-9d72-5afb35bd4952,3,NileRed,12,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,Lipids,,LDtest-DataGen-24h-2,G,599665a3-33ca-43f9-ac77-8af37f6a316a,BOTRCI,NileRed_WGA_CFW,0,Lipid,LDdroplets,file:///images/599665a3-33ca-43f9-ac77-8af37f6a316a.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,71ee70e7-6b7e-4376-874a-8fa94845580f,1,NileRed,8,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,Lipids,,Fenpro-Prothio-Fenhe,D,db5f5f32-d1eb-41cb-a2a0-0c22d5a80f79,BOTRCI,WGA_NileRed_CFW,0,Lipid,LDdroplets,file:///images/db5f5f32-d1eb-41cb-a2a0-0c22d5a80f79.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,083315bb-439d-4ddf-b3db-2dcf9a69fadd,2,BrightField,7,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,,,LDtest-DataGen-24h-2,D,38627807-c5c0-4bf3-8af7-51e42885d2e1,BOTRCI,NileRed_WGA_CFW,0,Morphology,FullGerm,file:///images/38627807-c5c0-4bf3-8af7-51e42885d2e1.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,12b063db-40b2-4819-90d4-405d3a70c684,2,BrightField,2,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,,,LDtest-DataGen-24h-1,A,b56996ea-6162-44c4-ac4d-b0360f514199,BOTRCI,NileRed_WGA_CFW,2,Morphology,GermEntangled,file:///images/b56996ea-6162-44c4-ac4d-b0360f514199.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,3e73c327-497a-467b-9572-ecee8b18cc20,6,WGA,4,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,Chitin,,PolyoxB-Caspo,C,f3643b45-f45b-4dea-9b1c-e5778bb061e0,BOTRCI,WGA_NileRed_CFW,3,Apical cell wall,ACWapex,file:///images/f3643b45-f45b-4dea-9b1c-e5778bb061e0.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,d29d8a85-b3a9-4eb5-82cf-165c736bd650,6,CFW,1,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,"Glucans, Chitin",,LDtest-DataGen-24h-1,D,0db8737a-80d5-45e4-9b7b-6c29b7532f1c,BOTRCI,NileRed_WGA_CFW,2,Cell wall,CWsepta,file:///images/0db8737a-80d5-45e4-9b7b-6c29b7532f1c.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,fd57e84c-3047-4342-a4f3-88f81b64915c,2,WGA,2,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,Chitin,,Azoxy-Bix-Fluop,G,d5e75be6-d0ed-4023-94f3-6ff119a79e79,BOTRCI,NileRed_WGA_CFW,1,Apical cell wall,WGAweak,file:///images/d5e75be6-d0ed-4023-94f3-6ff119a79e79.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,0882609e-b2bc-4721-89bc-d9339467b199,4,BrightField,2,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,,,LDtest-DataGen-24h-1,E,c58fe872-b8cf-42dc-b68a-5e73e312cc6e,BOTRCI,NileRed_WGA_CFW,1,Morphology,GermInhib,file:///images/c58fe872-b8cf-42dc-b68a-5e73e312cc6e.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,ba0d5e25-0a08-4d69-8bfe-4841417e9cc5,1,CFW,6,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,"Glucans, Chitin",,Azoxy-Bix-Fluop,D,12fbd74f-af31-4e55-bfa2-e3fd8f4e1ecd,BOTRCI,NileRed_WGA_CFW,1,Cell wall,CFWweak,file:///images/12fbd74f-af31-4e55-bfa2-e3fd8f4e1ecd.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,df97a085-436d-4ae0-811e-e50ce46d4275,4,CFW,8,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,"Glucans, Chitin",,LDtest-DataGen-24h-2,C,00c94c1c-b898-4e58-8a10-2375c32e8fe7,BOTRCI,NileRed_WGA_CFW,2,Cell wall,CWsepta,file:///images/00c94c1c-b898-4e58-8a10-2375c32e8fe7.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,71ee70e7-6b7e-4376-874a-8fa94845580f,3,CFW,8,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,"Glucans, Chitin",,Fenpro-Prothio-Fenhe,D,d88da954-1cd0-43ff-abb4-c826c4fa20ab,BOTRCI,WGA_NileRed_CFW,2,Cell wall,CWsepta,file:///images/d88da954-1cd0-43ff-abb4-c826c4fa20ab.tif
NLL9765-4-1,85afdfa5-cc49-4997-bcdf-5b801302ecba,d6b466a4-9b40-4643-a371-bebee03352a6,8,NileRed,1,Botrytis cinerea Pers. 1801,60d53bf6-6766-45a2-a789-955784215552,Lipids,00:00:00,LDtest-set1-P3-R3,E,174cc49d-b2c4-4a7f-9d94-4d490f752bb4,BOTRCI,NileRed_WGA_CFW,1,Lipid,LDblur,file:///images/174cc49d-b2c4-4a7f-9d94-4d490f752bb4.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,3e73c327-497a-467b-9572-ecee8b18cc20,1,CFW,3,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,"Glucans, Chitin",,PolyoxB-Caspo,D,a8fd7ccc-0893-4b7f-a662-5afeb7f88fad,BOTRCI,WGA_NileRed_CFW,2,Cell wall,CWsepta,file:///images/a8fd7ccc-0893-4b7f-a662-5afeb7f88fad.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,71ee70e7-6b7e-4376-874a-8fa94845580f,1,NileRed,8,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,Lipids,,Fenpro-Prothio-Fenhe,C,12c14d98-51cc-481d-b8d9-5a19bda660fc,BOTRCI,WGA_NileRed_CFW,0,Lipid,LDdroplets,file:///images/12c14d98-51cc-481d-b8d9-5a19bda660fc.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,ba0d5e25-0a08-4d69-8bfe-4841417e9cc5,3,NileRed,6,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,Lipids,,Azoxy-Bix-Fluop,A,2d62fe99-6e7a-4e74-86ad-2ae16f263156,BOTRCI,NileRed_WGA_CFW,1,Lipid,LDblur,file:///images/2d62fe99-6e7a-4e74-86ad-2ae16f263156.tif
NLL9765-4-1,85afdfa5-cc49-4997-bcdf-5b801302ecba,97e316ac-c339-44bd-ac6d-11fcf4728539,9,NileRed,4,Botrytis cinerea Pers. 1801,60d53bf6-6766-45a2-a789-955784215552,Lipids,00:00:00,LDtest-set1-P3-R3,E,22f573da-a5ed-4b04-887c-91f46551ea6b,BOTRCI,NileRed_WGA_CFW,1,Lipid,LDblur,file:///images/22f573da-a5ed-4b04-887c-91f46551ea6b.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,9a9b0f1e-135c-48ef-9d72-5afb35bd4952,8,WGA,8,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,Chitin,,LDtest-DataGen-24h-2,G,828b7abe-11ae-4178-99e2-4910727f2136,BOTRCI,NileRed_WGA_CFW,3,Apical cell wall,ACWapex,file:///images/828b7abe-11ae-4178-99e2-4910727f2136.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,fd57e84c-3047-4342-a4f3-88f81b64915c,1,BrightField,4,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,,,Azoxy-Bix-Fluop,B,dc4049e8-f2f6-4c1b-96a0-2e09ab7bb38a,BOTRCI,NileRed_WGA_CFW,1,Morphology,GermInhib,file:///images/dc4049e8-f2f6-4c1b-96a0-2e09ab7bb38a.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,fd57e84c-3047-4342-a4f3-88f81b64915c,2,WGA,1,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,Chitin,,Azoxy-Bix-Fluop,F,c280afae-d3df-4d2c-bf75-b6fd10fe0d7a,BOTRCI,NileRed_WGA_CFW,1,Apical cell wall,WGAweak,file:///images/c280afae-d3df-4d2c-bf75-b6fd10fe0d7a.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,083315bb-439d-4ddf-b3db-2dcf9a69fadd,1,BrightField,5,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,,,LDtest-DataGen-24h-2,D,1bd255b6-3a68-4c7c-90c3-168c566e5c64,BOTRCI,NileRed_WGA_CFW,0,Morphology,FullGerm,file:///images/1bd255b6-3a68-4c7c-90c3-168c566e5c64.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,df97a085-436d-4ae0-811e-e50ce46d4275,5,NileRed,1,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,Lipids,,LDtest-DataGen-24h-2,C,66e79eb1-2a47-4d6d-9bc1-13c1d8286c9e,BOTRCI,NileRed_WGA_CFW,1,Lipid,LDblur,file:///images/66e79eb1-2a47-4d6d-9bc1-13c1d8286c9e.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,ba0d5e25-0a08-4d69-8bfe-4841417e9cc5,5,WGA,7,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,Chitin,,Azoxy-Bix-Fluop,B,56c2dd0d-f759-4156-80ab-58b9ae339027,BOTRCI,NileRed_WGA_CFW,1,Apical cell wall,WGAweak,file:///images/56c2dd0d-f759-4156-80ab-58b9ae339027.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,fd57e84c-3047-4342-a4f3-88f81b64915c,5,WGA,4,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,Chitin,,Azoxy-Bix-Fluop,E,a2647e63-a781-447f-aefd-1801e236eb96,BOTRCI,NileRed_WGA_CFW,1,Apical cell wall,WGAweak,file:///images/a2647e63-a781-447f-aefd-1801e236eb96.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,fd57e84c-3047-4342-a4f3-88f81b64915c,2,NileRed,3,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,Lipids,,Azoxy-Bix-Fluop,H,c2e07af8-271f-4636-9873-6a1e5e9316b5,BOTRCI,NileRed_WGA_CFW,1,Lipid,LDblur,file:///images/c2e07af8-271f-4636-9873-6a1e5e9316b5.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,bafda73b-a28e-4ca1-8cbb-3c41b0496e3b,4,CFW,1,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,"Glucans, Chitin",,LDtest-DataGen-24h-1,B,c864512b-0ca4-4a08-b24b-2582cd4e94c8,BOTRCI,NileRed_WGA_CFW,1,Cell wall,CFWweak,file:///images/c864512b-0ca4-4a08-b24b-2582cd4e94c8.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,33f74b26-b709-49e4-994c-3b49e7cba8f0,5,BrightField,11,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,,,Fenpro-Prothio-Fenhe,B,9ea37ec5-cd98-46ed-8296-5b4539507912,BOTRCI,WGA_NileRed_CFW,6,Morphology,GermNone,file:///images/9ea37ec5-cd98-46ed-8296-5b4539507912.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,71ee70e7-6b7e-4376-874a-8fa94845580f,3,NileRed,8,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,Lipids,,Fenpro-Prothio-Fenhe,H,23896a96-096a-41b3-943b-2ca06964335e,BOTRCI,WGA_NileRed_CFW,0,Lipid,LDdroplets,file:///images/23896a96-096a-41b3-943b-2ca06964335e.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,33f74b26-b709-49e4-994c-3b49e7cba8f0,1,BrightField,11,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,,,Fenpro-Prothio-Fenhe,A,b7096a57-15d5-4fe8-bd81-887af170241a,BOTRCI,WGA_NileRed_CFW,6,Morphology,GermNone,file:///images/b7096a57-15d5-4fe8-bd81-887af170241a.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,33f74b26-b709-49e4-994c-3b49e7cba8f0,6,NileRed,10,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,Lipids,,Fenpro-Prothio-Fenhe,D,f3546a8e-b102-4411-8257-4946b47fbdec,BOTRCI,WGA_NileRed_CFW,1,Lipid,LDblur,file:///images/f3546a8e-b102-4411-8257-4946b47fbdec.tif
NLL9765-4-1,1256a0da-160d-40db-9ad8-576fe0b74ee5,1b31cc19-9db7-43b8-b26d-77683fa51419,7,NileRed,2,Botrytis cinerea Pers. 1801,64ea1a53-dd08-4817-8607-d56a1c5f8a41,Lipids,00:00:00,LDtest-set1-P3-R1,E,a9cde1d9-7289-48e6-899f-ca854a3512da,BOTRCI,NileRed_WGA_CFW,1,Lipid,LDblur,file:///images/a9cde1d9-7289-48e6-899f-ca854a3512da.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,fd57e84c-3047-4342-a4f3-88f81b64915c,1,CFW,4,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,"Glucans, Chitin",,Azoxy-Bix-Fluop,A,d3877c77-220e-419d-8d5d-f1880ea8e203,BOTRCI,NileRed_WGA_CFW,1,Cell wall,CFWweak,file:///images/d3877c77-220e-419d-8d5d-f1880ea8e203.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,9a9b0f1e-135c-48ef-9d72-5afb35bd4952,5,CFW,7,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,"Glucans, Chitin",,LDtest-DataGen-24h-2,G,0f2b785f-a6e8-4b18-9cd4-b39f7acd0029,BOTRCI,NileRed_WGA_CFW,2,Cell wall,CWsepta,file:///images/0f2b785f-a6e8-4b18-9cd4-b39f7acd0029.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,3e73c327-497a-467b-9572-ecee8b18cc20,6,WGA,3,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,Chitin,,PolyoxB-Caspo,B,7e0eca15-f97d-49e3-85e4-303b13a525dc,BOTRCI,WGA_NileRed_CFW,3,Apical cell wall,ACWapex,file:///images/7e0eca15-f97d-49e3-85e4-303b13a525dc.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,868f820e-4d28-4b22-a877-742ae062aaf6,1,NileRed,6,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,Lipids,,PolyoxB-Caspo,E,74f53c28-c089-4955-a727-41bc961ae76d,BOTRCI,WGA_NileRed_CFW,0,Lipid,LDdroplets,file:///images/74f53c28-c089-4955-a727-41bc961ae76d.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,fd57e84c-3047-4342-a4f3-88f81b64915c,5,BrightField,4,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,,,Azoxy-Bix-Fluop,F,56be53d0-294b-401f-9ff5-d35d5314fb9e,BOTRCI,NileRed_WGA_CFW,1,Morphology,GermInhib,file:///images/56be53d0-294b-401f-9ff5-d35d5314fb9e.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,d29d8a85-b3a9-4eb5-82cf-165c736bd650,8,CFW,11,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,"Glucans, Chitin",,LDtest-DataGen-24h-1,D,d4afe9b9-34e8-43a4-b8d2-47a9af8c40ec,BOTRCI,NileRed_WGA_CFW,2,Cell wall,CWsepta,file:///images/d4afe9b9-34e8-43a4-b8d2-47a9af8c40ec.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,868f820e-4d28-4b22-a877-742ae062aaf6,6,CFW,6,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,"Glucans, Chitin",,PolyoxB-Caspo,F,6ccfec58-7477-46e7-88c0-5e6fea3be5a5,BOTRCI,WGA_NileRed_CFW,2,Cell wall,CWsepta,file:///images/6ccfec58-7477-46e7-88c0-5e6fea3be5a5.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,ba0d5e25-0a08-4d69-8bfe-4841417e9cc5,3,WGA,7,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,Chitin,,Azoxy-Bix-Fluop,C,11688b1c-0150-4b5d-bab4-f9b02542a8b0,BOTRCI,NileRed_WGA_CFW,1,Apical cell wall,WGAweak,file:///images/11688b1c-0150-4b5d-bab4-f9b02542a8b0.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,c0b1f2b0-864e-44c5-90c9-502ec55219f2,6,BrightField,11,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,,,LDtest-DataGen-24h-1,C,b16822a5-aa6a-4374-81ca-312c1c8ee774,BOTRCI,NileRed_WGA_CFW,1,Morphology,GermInhib,file:///images/b16822a5-aa6a-4374-81ca-312c1c8ee774.tif
NLL9765-4-1,1256a0da-160d-40db-9ad8-576fe0b74ee5,c8fc7e17-7028-4d83-b27a-732e38e5caa7,3,CFW,1,Botrytis cinerea Pers. 1801,64ea1a53-dd08-4817-8607-d56a1c5f8a41,"Glucans, Chitin",00:00:00,LDtest-set1-P3-R1,E,73081b59-df12-42c2-810c-df6a7773b781,BOTRCI,NileRed_WGA_CFW,3,Cell wall,CFWbright,file:///images/73081b59-df12-42c2-810c-df6a7773b781.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,9a9b0f1e-135c-48ef-9d72-5afb35bd4952,3,CFW,12,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,"Glucans, Chitin",,LDtest-DataGen-24h-2,G,adda5d97-aabb-433f-8466-07185fd1527a,BOTRCI,NileRed_WGA_CFW,2,Cell wall,CWsepta,file:///images/adda5d97-aabb-433f-8466-07185fd1527a.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,d29d8a85-b3a9-4eb5-82cf-165c736bd650,3,CFW,5,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,"Glucans, Chitin",,LDtest-DataGen-24h-1,D,4da51b84-c167-4d88-99d1-2f365dd38ece,BOTRCI,NileRed_WGA_CFW,2,Cell wall,CWsepta,file:///images/4da51b84-c167-4d88-99d1-2f365dd38ece.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,858c2a18-8a11-4991-a9db-7c1eab32eba9,6,BrightField,5,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,,,LDtest-DataGen-24h-1,F,b7b8cb13-de8b-4e48-8483-a1b65f593da9,BOTRCI,NileRed_WGA_CFW,1,Morphology,GermInhib,file:///images/b7b8cb13-de8b-4e48-8483-a1b65f593da9.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,3e73c327-497a-467b-9572-ecee8b18cc20,2,WGA,4,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,Chitin,,PolyoxB-Caspo,F,c5ca05a0-0425-4055-9314-2d586ca12a34,BOTRCI,WGA_NileRed_CFW,3,Apical cell wall,ACWapex,file:///images/c5ca05a0-0425-4055-9314-2d586ca12a34.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,df97a085-436d-4ae0-811e-e50ce46d4275,1,WGA,7,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,Chitin,,LDtest-DataGen-24h-2,C,de97ef17-8e50-4727-84e3-29f86d4c2f79,BOTRCI,NileRed_WGA_CFW,0,Apical cell wall,ACWext,file:///images/de97ef17-8e50-4727-84e3-29f86d4c2f79.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,fd57e84c-3047-4342-a4f3-88f81b64915c,5,NileRed,1,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,Lipids,,Azoxy-Bix-Fluop,D,0f3aed00-aeaf-4947-85b4-d84ddc069fe1,BOTRCI,NileRed_WGA_CFW,1,Lipid,LDblur,file:///images/0f3aed00-aeaf-4947-85b4-d84ddc069fe1.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,3e73c327-497a-467b-9572-ecee8b18cc20,3,NileRed,1,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,Lipids,,PolyoxB-Caspo,C,92d1a47c-47da-4be5-bec5-94b63db26655,BOTRCI,WGA_NileRed_CFW,0,Lipid,LDdroplets,file:///images/92d1a47c-47da-4be5-bec5-94b63db26655.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,ba0d5e25-0a08-4d69-8bfe-4841417e9cc5,6,CFW,7,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,"Glucans, Chitin",,Azoxy-Bix-Fluop,C,905fe4dc-a818-46a8-95eb-538f728b98ae,BOTRCI,NileRed_WGA_CFW,1,Cell wall,CFWweak,file:///images/905fe4dc-a818-46a8-95eb-538f728b98ae.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,9a9b0f1e-135c-48ef-9d72-5afb35bd4952,2,CFW,10,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,"Glucans, Chitin",,LDtest-DataGen-24h-2,G,0c48d3c1-cd2b-4d90-947b-c3c15cd4d1a9,BOTRCI,NileRed_WGA_CFW,2,Cell wall,CWsepta,file:///images/0c48d3c1-cd2b-4d90-947b-c3c15cd4d1a9.tif
,134012ad-4e9b-483e-87ed-fcc83711faff,d29d8a85-b3a9-4eb5-82cf-165c736bd650,5,BrightField,9,Botrytis cinerea Pers. 1801,e559650a-1f03-482c-b6a9-8a3acfef82f4,,,LDtest-DataGen-24h-1,D,f3647313-725b-4176-8df6-9bb8ccddc4b6,BOTRCI,NileRed_WGA_CFW,0,Morphology,FullGerm,file:///images/f3647313-725b-4176-8df6-9bb8ccddc4b6.tif
,32e1c64f-97b7-433b-8cf7-c5419c3b86a3,fd57e84c-3047-4342-a4f3-88f81b64915c,5,WGA,3,Botrytis cinerea Pers. 1801,57feac49-c9d1-4ee2-bc53-9f2c57e7b74b,Chitin,,Azoxy-Bix-Fluop,H,cd8e97df-ecea-4684-9e71-237a204cb4c3,BOTRCI,NileRed_WGA_CFW,1,Apical cell wall,WGAweak,file:///images/cd8e97df-ecea-4684-9e71-237a204cb4c3.tif
,fc5b2f8d-dd12-495e-8fef-a69e1ab4c317,d146a7fa-30d7-49d9-9de3-d44bf885b82d,5,CFW,7,Botrytis cinerea Pers. 1801,778d6dc0-0414-42d0-bdf8-dc3348515304,"Glucans, Chitin",,LDtest-DataGen-24h-2,B,a0608ad4-4a80-4c76-84f8-52dc85b41da0,BOTRCI,NileRed_WGA_CFW,1,Cell wall,CFWweak,file:///images/a0608ad4-4a80-4c76-84f8-52dc85b41da0.tif
,a44218fc-1e3e-425c-a680-d796a9a5ccd2,e7139b27-b888-4528-891c-fd274aa23255,2,CFW,3,Botrytis cinerea Pers. 1801,1d0d347e-b4ed-4d69-a610-55d4df3df6e5,"Glucans, Chitin",,Fenpro-Prothio-Fenhe,G,dee43c9e-be51-41bc-92d5-cccd3e105319,BOTRCI,WGA_NileRed_CFW,0,Cell wall,CWclust,file:///images/dee43c9e-be51-41bc-92d5-cccd3e105319.tif
,67c03d72-d8b3-44f4-86d4-cd003905634a,3e73c327-497a-467b-9572-ecee8b18cc20,6,NileRed,2,Botrytis cinerea Pers. 1801,b28eb622-09cb-4cb8-9e8d-390ed6ec2604,Lipids,,PolyoxB-Caspo,D,37554f93-6e17-478d-bdee-204f9ce89ca9,BOTRCI,WGA_NileRed_CFW,0,Lipid,LDdroplets,file:///images/37554f93-6e17-478d-bdee-204f9ce89ca9.tif
